timestamp,tweet
4/1/2020 2:31,"In the midst of a pandemic, the Trump Administration chose to expend effort to attempt to disestablish the Mashpee Wampanoag Tribe’s reservation. # IStandwithMashpee and with all of Indian Country. https://time.com/5812813/mashpee-wampanoag-revoking-reservation-status/ …"
4/1/2020 1:38,"Today and every day, @ DrBiden and I are proud to stand with the trans community. We see you, we support you, and we will continue to do everything we can to ensure you are affirmed and accepted just as you are. # TransDayOfVisibility"
3/27/2020 21:56,"The coronavirus is not Donald Trump's fault, but his inept response is. He ignored the warnings for months, downplayed the threat it posed, and failed to take the action needed to combat the outbreak. It's one of the greatest failures of presidential leadership in our history."
3/27/2020 19:09,"It’s never a matter of if another pandemic will happen, it’s just a matter of when — and it’s the president’s job to ensure we’re ready. Donald Trump's careless, shortsighted actions left our nation ill-prepared and now Americans are paying the price.https://twitter.com/Yamiche/status/1242955498313351169 …"
3/27/2020 7:00,"The relief bill passed by Congress was a good start, but now we need to: - Forgive at least $10,000 of student loan debt per person - Provide emergency paid sick leave to everyone who needs it - Ensure no one has to pay for COVID-19 treatment or an eventual vaccine"
3/27/2020 5:39,"President Trump is not responsible for the coronavirus, but he bears full responsibility for the slow and uncoordinated response. The harsh reality is that at least 3 million people now don’t have jobs because he didn’t do his job when it mattered.https://medium.com/@JoeBiden/statement-from-vice-president-joe-biden-on-record-unemployment-claims-97391f210e7b …"
3/27/2020 2:48,"We've gotta act now to keep the doors open for small businesses on Main Street. It's simple: The government provides the guarantees; the banks have to move the loans out fast. If they won't, we need a financial version of the Defense Production Act to make it happen.https://twitter.com/thehill/status/1243186709480734720 …"
3/26/2020 23:20,"It's hard to believe this has to be said, but if I'm elected president, I will always lead the way with science. I will listen to the experts and heed their advice. I will do the opposite of what we’re seeing Donald Trump do every day."
3/26/2020 19:58,"The Senate passed a major economic relief package late last night. It's a very important step, but the key is how it will be executed. If I were President, here's how I'd make it work:pic.twitter.com/RmcOh0rRPL"
3/25/2020 5:01,"President Trump says no one saw this coming, but that’s just not true. Our own intelligence officials were warning of the coronavirus threat back in January. Trump ignored them, and now we’re paying the price.pic.twitter.com/HCNDWim5Oc"
3/25/2020 1:00,Let me be clear: Donald Trump knew about the threat the coronavirus posed and failed to act. It’s one of the most unjustifiable failures of presidential leadership in American history.pic.twitter.com/l8BdATZsaL
3/24/2020 5:35,"In January, Donald Trump claimed the coronavirus was “totally under control.” In February, he said it would disappear. Now, he’s saying it “could’ve been stopped pretty easily if we had known.” Donald Trump knew. He failed to act. And now we’re paying the price."
3/24/2020 0:38,A $500 billion slush fund for corporations with almost no conditions is unacceptable. We have to ensure the help these companies receive goes to their workers — not their CEOs. It's time for President Trump and Mitch McConnell to put American families first.https://twitter.com/CNN/status/1242156175388487694 …
3/23/2020 19:42,"President Trump and Mitch McConnell are trying to put a corporate bailout ahead of families. It's simply wrong. We need to be focused on helping hardworking Americans, communities, and small businesses — not handing big corporations a blank check.pic.twitter.com/tMBZm26h3y"
3/23/2020 7:16,"It’s simple: President Trump and Mitch McConnell are trying to put corporate bailouts ahead of families. And it’s wrong. Hardworking, struggling Americans should come first — not the big corporations looking for a blank check.https://medium.com/@JoeBiden/statement-from-vice-president-joe-biden-on-congressional-economic-stimulus-negotiations-99bf4f6daafc …"
3/23/2020 5:57,President Trump’s dithering on preparing us for this global pandemic and his lies about his response to this dangerous crisis is one of the most unjustifiable failures of presidential leadership in American history.https://medium.com/@JoeBiden/statement-from-vice-president-joe-biden-on-fema-administrator-peter-gaynors-comments-on-cnn-state-9c5c43e65dce …
3/23/2020 4:58,"In this moment of crisis, we should be sending federal resources to those who need it most. It's not just good economics — it's the right thing to do. We have to get this right."
3/23/2020 1:15,"No bill should pass without immediate, generous relief for workers who are losing jobs and hours, small businesses losing revenue, and communities facing emergency needs."
3/23/2020 1:15,It's simple: The White House and @ senatemajldr have tried to put corporate bailouts ahead of families.https://twitter.com/JakeSherman/status/1241728461313581057 …
3/22/2020 4:00,"We need action, not more empty words from President Trump. It’s time for him to step up and do his job.https://www.nbcnews.com/politics/2020-election/biden-trashes-trump-over-coronavirus-response-step-do-your-job-n1165186 …"
3/21/2020 2:18,"Getting money quickly to families is the right goal, but Senate Republicans are proposing to send significantly lower amounts to low-income families than those with higher incomes. That’s terrible economics & terrible values. We should be targeting help to those who need it most.https://twitter.com/senatemajldr/status/1240743971082682376 …"
3/20/2020 19:17,"I am calling on every CEO in America to publicly commit now to not buying back their company's stock over the course of the next year. As workers face the physical and economic consequences of the coronavirus, our corporate leaders cannot cede responsibility for their employees."
3/20/2020 6:03,"The words of a president matter, and Donald Trump has used his to downplay COVID-19 and mislead the American people. He is unfit to lead us through this crisis.https://twitter.com/nytimes/status/1240376209793593345 …"
3/20/2020 4:45,This administration is truly morally bankrupt.https://twitter.com/kylegriffin1/status/1240601644959707138 …
3/19/2020 20:00,The Obama-Biden Administration set up the White House National Security Council Directorate for Global Health Security and Biodefense to prepare for future pandemics like COVID-19. Donald Trump eliminated it — and now we're paying the price.
3/19/2020 6:06,"I give you my word as a Biden: When I'm president, I will lead with science, listen to the experts and heed their advice, and always tell you the truth.https://twitter.com/NPR/status/1239884107624087553 …"
3/18/2020 23:55,"Much has been made of changes in President Trump's tone in recent days. But with our health care system at risk, a virus spreading, our economy on the brink — and so many lives at stake — it’s time to be less interested in his words and more focused on his actions — or inaction.https://twitter.com/CNNPolitics/status/1240307495513587712 …"
3/17/2020 0:45,"In the wake of the coronavirus, we need a major bailout package that delivers real relief to the American people — not more handouts for giant corporations.pic.twitter.com/Fi8SwNXDU5"
3/16/2020 19:58,We need a president who will always choose science over fiction.
3/16/2020 7:04,"We have to treat climate change like the existential threat it is. As president, I will: - End subsidies for fossil fuel corporations - Ban new drilling on federal lands & waters - Hold oil executives accountable - Rally the world to raise the commitments of the Paris Agreement"
3/16/2020 7:02,There is no denying the existential threat of climate change — and time is running out to address it. We have to take unprecedented action here at home and rally the world to tackle this crisis head on. Read the full plan: http://JoeBiden.com/Climate
3/16/2020 6:33,"Bernie Sanders voted against the Brady background check bill that has kept 3 million firearms out of dangerous hands, not once, not twice, but five times. We need a president who will stand up to the @ NRA — not one who stood with them against lifesaving gun safety measures."
3/16/2020 6:16,"All those people Bernie says he cares about would have been in deep trouble without the bailout in 2008/2009. It was about saving the economy — and I agree with Bernie, some bank executives should have gone to jail. # DemDebate"
